date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016/7/1 0:09,26,26.06666667,25.4,25.46666667,14.9691925,287.785,45.91350174
2016/7/1 0:09,25.46666667,25.46666667,25.46666667,25.46666667,14.9691925,0,45.03450012
2016/7/1 0:09,25.53333333,26.06666667,25.06666667,25.06666667,14.73407694,290.75,44.1554985
2016/7/1 0:09,25,25.26666667,24.6,25.13333333,14.77326355,195.065,43.71549988
2016/7/1 0:09,24.73333333,25.06666667,24.4,24.66666667,14.55687968,170.66,42.83649826
2016/7/1 0:09,24.86666667,25.4,24.66666667,25,14.75359395,222.165,42.83649826
2016/7/1 0:09,25.26666667,25.6,25.06666667,25.46666667,15.02899272,230.39,43.05649948
2016/7/1 0:09,25.66666667,25.66666667,24.33333333,24.33333333,14.36016134,158.04,43.9355011
2016/7/1 0:09,24.6,24.86666667,24.53333333,24.53333333,14.47819316,167.15,46.35250092
2016/7/1 0:09,24.8,24.86666667,24.4,24.73333333,14.59622091,159.435,48.98949814
2016/7/1 0:09,24.4,25.26666667,24.33333333,24.73333333,14.59622091,194.475,52.50500107
2016/7/1 0:09,25,25.2,24.53333333,24.66666667,14.55687968,232.21,54.48249817
2016/7/1 0:09,24.46666667,24.8,24.4,24.66666667,14.55687968,160.255,55.36100006
2016/7/1 0:09,24.46666667,24.53333333,24.2,24.33333333,14.36016134,192.605,57.11949921
2016/7/1 0:09,24.26666667,24.46666667,24,24,14.16344706,176.09,58.4375
2016/7/1 0:09,24,24.53333333,23.93333333,24.26666667,14.32082011,175.405,56.8995018
2016/7/1 0:09,24.4,24.46666667,24,24.06666667,14.20279236,151.425,54.26300049
2016/7/1 0:09,24,24.13333333,23.6,23.86666667,14.08476868,270.245,52.94400024
2016/7/1 0:09,23.73333333,24.06666667,23.66666667,24.06666667,14.20279236,129.875,51.18650055
2016/7/1 0:09,24.06666667,24.53333333,24,24.06666667,14.20279236,274.26,48.98949814
2016/7/1 0:09,24.4,24.46666667,24,24.13333333,14.24213562,265.99,47.67050171
2016/7/1 0:09,24.46666667,24.66666667,24.13333333,24.33333333,14.36016134,271.95,46.79199982
2016/7/1 0:09,24,24.4,23.86666667,24.4,14.39950663,185.065,46.35250092
2016/7/1 0:10,24.4,24.6,24.2,24.4,14.39950663,188.135,45.4734993
2016/7/1 0:10,24.33333333,24.73333333,24.13333333,24.6,14.51753743,203.93,44.5945015
2016/7/1 0:10,24.53333333,24.6,24.2,24.2,14.28147481,129.63,43.71549988
2016/7/1 0:10,24.2,24.33333333,23.73333333,23.93333333,14.1241038,180.015,43.2765007
2016/7/1 0:10,23.8,23.86666667,23.33333333,23.6,13.92738953,218.94,42.39749908
2016/7/1 0:10,23.6,23.6,23.6,23.6,13.92738953,0,41.95800018
2016/7/1 0:10,23.93333333,23.93333333,23.33333333,23.33333333,13.77002055,281.375,41.73799896
2016/7/1 0:10,23.53333333,23.6,23.4,23.46666667,13.84870605,173.535,41.95800018
2016/7/1 0:10,23.33333333,23.6,23,23.13333333,13.65198975,290.53,43.9355011
2016/7/1 0:10,23.13333333,23.13333333,23.13333333,23.13333333,13.65198975,0,46.13299942
2016/7/1 0:10,23.13333333,23.13333333,23.13333333,23.13333333,13.65198975,0,48.33000183
2016/7/1 0:10,22.73333333,22.8,22.4,22.66666667,13.37658691,275.62,51.84550095
2016/7/1 0:10,22.66666667,23.13333333,22.66666667,23.06666667,13.61264852,242.46,53.60350037
2016/7/1 0:10,23.4,23.6,23.2,23.2,13.69133403,261.325,54.92200089
2016/7/1 0:10,23.2,23.6,22.8,23.4,13.80936076,310.045,57.11899948
2016/7/1 0:10,23.6,23.8,23.4,23.6,13.92738953,306.7,57.9980011
2016/7/1 0:10,23.93333333,24.26666667,23.66666667,23.86666667,14.08476868,433.67,56.67950058
2016/7/1 0:10,24.2,24.26666667,23.73333333,23.73333333,14.00607402,314.365,54.26300049
2016/7/1 0:10,23.86666667,24,23.73333333,24,14.16344706,205.005,52.72449875
2016/7/1 0:10,24.06666667,24.2,23.66666667,23.86666667,14.08476868,243.97,51.40599823
2016/7/1 0:10,23.86666667,24,23.6,23.66666667,13.96673279,206.375,49.64849854
2016/7/1 0:10,23.66666667,23.8,23.2,23.33333333,13.77002055,176.285,48.76950073
2016/7/1 0:10,23.06666667,23.2,22.66666667,23.06666667,13.61264852,326.56,47.89049911
2016/7/1 0:10,22.93333333,22.93333333,22.53333333,22.66666667,13.37658691,355.7,47.23149872
2016/7/1 0:10,23.46666667,23.53333333,22.93333333,23.53333333,13.88805033,353.005,46.5719986
2016/7/1 0:10,23.6,23.66666667,23.26666667,23.26666667,13.73067932,117.435,45.91350174
2016/7/1 0:10,23.26666667,23.4,23,23.26666667,13.73067932,170.12,45.25400162
2016/7/1 0:10,23.13333333,23.26666667,23.06666667,23.26666667,13.73067932,151.825,44.8144989
2016/7/1 0:10,23.26666667,23.33333333,23.06666667,23.26666667,13.73067932,170.55,44.1554985
2016/7/1 0:10,22.93333333,23.2,22.46666667,22.6,13.33724874,228.695,43.9355011
2016/7/1 0:10,22.73333333,22.8,22.4,22.46666667,13.25856323,245.805,43.49599838
2016/7/1 0:10,22.46666667,22.66666667,22.13333333,22.26666667,13.14053446,246.12,43.71549988
2016/7/1 0:10,22,22.26666667,22,22.26666667,13.14053446,177.465,44.8144989
2016/7/1 0:10,22.46666667,22.46666667,22,22,12.98315837,284.665,46.5719986
2016/7/1 0:10,21.93333333,22,21.66666667,21.93333333,12.94381816,283.48,48.33000183
2016/7/1 0:10,22,22.13333333,21.6,21.6,12.74710795,163.29,51.40650177
2016/7/1 0:10,21.66666667,21.8,21.6,21.66666667,12.78645121,178.125,52.72449875
2016/7/1 0:10,21.8,22.26666667,21.4,22.26666667,13.14053446,261.85,53.60350037
2016/7/1 0:10,22.06666667,22.13333333,21.6,21.6,12.74710795,219.7,54.70199966
2016/7/1 0:10,21.66666667,21.73333333,21.13333333,21.13333333,12.47170512,619.4,48.98899841
2016/7/1 0:10,21,21.06666667,20.4,20.53333333,12.11761882,309.955,51.62599945
2016/7/1 0:10,20.93333333,21.46666667,20.86666667,21.2,12.51104838,349.465,51.84550095
2016/7/1 0:10,21.2,21.2,20.46666667,21,12.3930186,301.175,51.84550095
2016/7/1 0:10,20.73333333,20.93333333,20.4,20.73333333,12.2356425,291.765,50.74700165
2016/7/1 0:10,20.46666667,20.53333333,20.33333333,20.33333333,11.99958903,226.19,48.98949814
2016/7/1 0:10,20.06666667,20.66666667,20,20.53333333,12.11761882,246.595,47.89049911
2016/7/1 0:10,20.46666667,21.06666667,20.26666667,20.73333333,12.2356425,255.17,46.79199982
2016/7/1 0:10,20.4,20.46666667,19.96666667,19.96666667,11.78320313,357.77,46.35250092
2016/7/1 0:10,20.2,20.4,20,20,11.80287374,276.28,45.69350052
2016/7/1 0:10,20.4,21.2,20.4,21.2,12.51104838,311.675,45.25400162
2016/7/1 0:10,21.13333333,21.2,20.66666667,20.93333333,12.35367533,171.945,44.8144989
2016/7/1 0:10,20.73333333,21.13333333,20.6,21.13333333,12.47170512,194.745,44.1554985
2016/7/1 0:10,20.8,21.53333333,20.73333333,21.13333333,12.47170512,224.125,43.49599838
2016/7/1 0:10,20.8,20.93333333,20.46666667,20.46666667,12.07827454,261.88,43.05649948
2016/7/1 0:10,20.6,20.8,20.46666667,20.53333333,12.11761882,170.31,42.61700058
2016/7/1 0:10,20.86666667,20.93333333,20.06666667,20.13333333,11.88155823,349.905,42.1780014
2016/7/1 0:10,20.46666667,20.53333333,20.26666667,20.4,12.03893331,211.26,43.27600098
2016/7/1 0:10,20.26666667,20.4,20.06666667,20.06666667,11.84221395,161.685,45.25400162
2016/7/1 0:10,20,20.13333333,20,20,11.80287374,246.125,47.67100143
2016/7/1 0:10,19.96666667,20.13333333,19.86666667,19.96666667,11.78320313,357.545,50.74700165
2016/7/1 0:11,19.93333333,20.13333333,19.9,19.93333333,11.76353048,277.55,52.72449875
2016/7/1 0:11,19.9,20.06666667,19.8,19.8,11.68484701,414.005,53.82350159
2016/7/1 0:11,19.8,19.83333333,19.36666667,19.5,11.50780029,256.43,56.45999908
2016/7/1 0:11,19.76666667,20.13333333,19.7,19.86666667,11.72418722,228.385,57.11899948
2016/7/1 0:11,19.8,19.9,19.56666667,19.7,11.62582906,198.59,56.02050018
2016/7/1 0:11,19.33333333,19.93333333,19.33333333,19.93333333,11.76353048,200.68,54.26300049
2016/7/1 0:11,19.46666667,20,19.36666667,19.8,11.68484701,300.285,52.94400024
2016/7/1 0:11,19.6,19.6,19.2,19.2,11.33075867,291.48,51.62599945
2016/7/1 0:11,19.26666667,19.33333333,18.4,18.43333333,10.87831523,725.25,49.86800003
2016/7/1 0:11,18.7,18.7,17.93333333,18.4,10.85864665,596.57,48.76950073
2016/7/1 0:11,18.66666667,18.76666667,18.33333333,18.53333333,10.93732707,363.15,47.89049911
2016/7/1 0:11,19.33333333,19.63333333,19.1,19.53333333,11.52747599,369.495,47.45100021
2016/7/1 0:11,19.56666667,19.63333333,19.1,19.1,11.27174479,265.85,46.79199982
2016/7/1 0:11,19.53333333,19.56666667,19.06666667,19.23333333,11.35042725,209.84,45.91350174
2016/7/1 0:11,19.23333333,19.63333333,19.03333333,19.4,11.44878642,188.08,45.25400162
2016/7/1 0:11,19.03333333,19.43333333,19.03333333,19.13333333,11.29141541,164.865,44.5945015
2016/7/1 0:11,18.93333333,18.93333333,18.66666667,18.76666667,11.0750295,199.585,43.9355011
2016/7/1 0:11,19.33333333,19.73333333,19.2,19.6,11.56681824,181.12,43.49599838
2016/7/1 0:11,19.8,20.06666667,19.7,19.96666667,11.78320313,249.055,42.61700058
2016/7/1 0:11,20.46666667,20.93333333,20.33333333,20.93333333,12.35367533,419.755,42.61700058
2016/7/1 0:11,20.53333333,20.6,20.13333333,20.4,12.03893331,174.355,43.9355011
2016/7/1 0:11,20.06666667,20.26666667,19.86666667,19.9,11.74385986,160.155,46.35250092
2016/7/1 0:11,19.76666667,19.8,19.56666667,19.66666667,11.60616048,137.535,48.54949951
2016/7/1 0:11,19.76666667,20,19.56666667,19.66666667,11.60616048,190.28,52.06549835
2016/7/1 0:11,19.66666667,19.83333333,19.36666667,19.36666667,11.42911784,187.64,53.82350159
2016/7/1 0:11,19.33333333,19.36666667,18.73333333,18.83333333,11.11437174,293.53,53.82350159
2016/7/1 0:11,19.1,19.46666667,18.86666667,19.13333333,11.29141541,291.25,54.70199966
2016/7/1 0:11,19.13333333,19.7,19.03333333,19.46666667,11.4881307,221.86,55.14149857
2016/7/1 0:11,19.53333333,19.86666667,19.33333333,19.7,11.62582906,231.7,54.48199844
2016/7/1 0:11,19.96666667,20.4,19.93333333,20.13333333,11.88155823,360.45,53.16400146
2016/7/1 0:11,20.06666667,20.73333333,20,20.6,12.15695903,298.94,52.28549957
2016/7/1 0:11,20.26666667,20.53333333,20.2,20.2,11.92090251,255.98,51.18650055
2016/7/1 0:11,20.33333333,20.46666667,19.96666667,19.96666667,11.78320313,173.685,50.08800125
2016/7/1 0:11,19.73333333,19.83333333,19.36666667,19.4,11.44878642,211.85,48.54949951
2016/7/1 0:11,19.46666667,19.63333333,19.16666667,19.56666667,11.54714864,209.395,47.67050171
2016/7/1 0:11,19.2,19.3,19.1,19.13333333,11.29141541,236.53,47.23149872
2016/7/1 0:11,19.06666667,19.2,18.73333333,18.73333333,11.05535787,228.61,46.5719986
2016/7/1 0:11,18.53333333,18.63333333,18.33333333,18.46666667,10.89798686,304.195,46.13299942
2016/7/1 0:11,18.73333333,19.03333333,18.66666667,18.86666667,11.13404338,228.17,45.91350174
2016/7/1 0:11,18.73333333,19.23333333,18.66666667,19.16666667,11.31108602,254.27,45.03450012
2016/7/1 0:11,19.43333333,19.73333333,19.4,19.5,11.50780029,231.805,44.1554985
2016/7/1 0:11,19.76666667,19.86666667,19.4,19.56666667,11.54714864,280.235,43.71549988
2016/7/1 0:11,19.83333333,20,19.76666667,20,11.80287374,226.695,42.83649826
2016/7/1 0:11,20,20.2,19.86666667,20.13333333,11.88155823,249.29,43.49599838
2016/7/1 0:11,20.06666667,20.06666667,19.73333333,19.76666667,11.66517436,523.185,44.375
2016/7/1 0:11,19.76666667,19.76666667,19.76666667,19.76666667,11.66517436,0,46.35250092
2016/7/1 0:11,20.2,20.93333333,20.13333333,20.73333333,12.2356425,429.655,48.98949814
2016/7/1 0:11,20.4,21.06666667,20.2,20.86666667,12.31433105,384.225,52.94400024
2016/7/1 0:11,22.86666667,23,22,22,12.98315837,1012.54,54.04299927
2016/7/1 0:11,21.33333333,21.8,21.06666667,21.13333333,12.47170512,560.75,54.70199966
2016/7/1 0:11,21.13333333,21.13333333,21.13333333,21.13333333,12.47170512,0,56.8995018
2016/7/1 0:11,21.2,21.33333333,20.8,21.2,12.51104838,274.645,57.55849838
2016/7/1 0:11,20.8,21.26666667,20.66666667,20.66666667,12.25797933,209.18,54.92150116
2016/7/1 0:11,21.13333333,21.26666667,21.06666667,21.13333333,12.53477376,194.04,51.62599945
2016/7/1 0:11,21.66666667,21.73333333,21.4,21.6,12.81156921,261.535,50.30749893
2016/7/1 0:11,21.26666667,21.26666667,20.73333333,20.86666667,12.37660421,210.15,49.64849854
2016/7/1 0:11,20.66666667,20.73333333,20.2,20.4,12.09981283,281.8,48.54999924
2016/7/1 0:11,20.66666667,20.73333333,20,20,11.86256104,211.875,48.33000183
2016/7/1 0:11,20.26666667,20.53333333,20,20.26666667,12.0207255,245.03,48.11050034
2016/7/1 0:11,20.2,20.6,20.13333333,20.53333333,12.17889709,203.275,47.54899979
2016/7/1 0:12,20.2,20.33333333,20,20,11.86256104,233.305,47.32899857
2016/7/1 0:12,20.13333333,20.2,19.93333333,20.06666667,11.90210063,195.75,47.32899857
2016/7/1 0:12,19.73333333,19.8,19.3,19.36666667,11.48691406,292.445,47.32899857
2016/7/1 0:12,19,19.1,18.36666667,18.96666667,11.24966329,339.515,47.32899857
2016/7/1 0:12,19.4,19.56666667,19.16666667,19.46666667,11.54622498,198.69,47.32899857
2016/7/1 0:12,19.46666667,19.46666667,19.46666667,19.46666667,11.54622498,0,47.32899857
2016/7/1 0:12,20.13333333,20.4,20.06666667,20.26666667,12.0207255,259.455,47.32899857
2016/7/1 0:12,20.73333333,20.86666667,20.53333333,20.73333333,12.29751689,252.345,47.32899857
2016/7/1 0:12,20.8,20.93333333,20.66666667,20.86666667,12.37660421,168.705,47.32899857
2016/7/1 0:12,21.06666667,21.13333333,20.8,20.86666667,12.37660421,182.89,47.32899857
2016/7/1 0:12,20.93333333,21.06666667,20.66666667,20.73333333,12.29751689,138.86,47.32899857
2016/7/1 0:12,20.8,20.8,20.13333333,20.13333333,11.94164225,177.005,47.32899857
2016/7/1 0:12,20.2,20.53333333,20.13333333,20.53333333,12.17889709,192.425,47.32899857
2016/7/1 0:12,20.93333333,21.06666667,20.53333333,20.66666667,12.25797933,281.585,47.32899857
2016/7/1 0:12,20.66666667,21.06666667,20.6,21.06666667,12.4952301,174.545,47.32899857
2016/7/1 0:12,20.8,20.86666667,20.53333333,20.86666667,12.37660421,137.495,47.32899857
2016/7/1 0:12,20.33333333,20.53333333,20,20,11.86256104,235.45,47.32899857
2016/7/1 0:12,19.66666667,19.86666667,19.6,19.7,11.68461914,361.17,47.32899857
2016/7/1 0:12,20.26666667,20.4,19.83333333,19.86666667,11.78347575,446.815,47.32899857
2016/7/1 0:12,20.13333333,20.73333333,20.13333333,20.73333333,12.29751689,327.44,47.32899857
2016/7/1 0:12,20.73333333,20.73333333,20.73333333,20.73333333,12.29751689,0,47.32899857
2016/7/1 0:12,21.06666667,21.26666667,20.93333333,20.93333333,12.41614685,360.425,47.32899857
2016/7/1 0:12,21.13333333,21.33333333,21,21.06666667,12.4952301,295.205,47.32899857
2016/7/1 0:12,21.13333333,21.6,21.06666667,21.13333333,12.53477376,480.05,47.32899857
2016/7/1 0:12,21,21.2,20.93333333,20.93333333,12.41614685,198.875,45.13199997
2016/7/1 0:12,20.6,20.73333333,20.4,20.46666667,12.13935343,210.98,44.69250107
2016/7/1 0:12,20.4,20.93333333,20.33333333,20.66666667,12.25797933,323.83,43.81349945
2016/7/1 0:12,20.93333333,20.93333333,20.53333333,20.66666667,12.25797933,178.28,42.93450165
2016/7/1 0:12,20.66666667,20.73333333,20.4,20.46666667,12.13935343,207.905,42.49499893
2016/7/1 0:12,20.93333333,21.2,20.86666667,21.2,12.57431437,262.58,41.83599854
2016/7/1 0:12,20.93333333,21,20.53333333,20.8,12.33706156,152.99,41.17649841
2016/7/1 0:12,20.93333333,21.06666667,20.73333333,21,12.45568949,165.38,41.17649841
2016/7/1 0:12,21.06666667,21.26666667,21,21.26666667,12.61385498,247.955,41.39649963
2016/7/1 0:12,21.13333333,21.26666667,20.73333333,20.86666667,12.37660421,209.55,43.37400055
2016/7/1 0:12,21.2,21.2,20.66666667,20.93333333,12.41614685,224.56,45.35150146
2016/7/1 0:12,21.2,21.33333333,21,21.13333333,12.53477376,238.46,49.5265007
2016/7/1 0:12,21.26666667,21.33333333,21.06666667,21.2,12.57431437,144.84,50.8445015
2016/7/1 0:12,21.06666667,21.26666667,21,21.26666667,12.61385498,148.42,51.7234993
2016/7/1 0:12,21.4,21.6,21.33333333,21.46666667,12.73247986,325.805,52.38249969
2016/7/1 0:12,21.53333333,21.86666667,21.46666667,21.46666667,12.73247986,344.15,53.92100143
2016/7/1 0:12,21.66666667,21.8,21.53333333,21.53333333,12.7720225,252.11,53.04199982
2016/7/1 0:12,21.73333333,22,21.66666667,21.8,12.93018901,252.195,51.50400162
2016/7/1 0:12,21.73333333,21.93333333,21.66666667,21.8,12.93018901,259.615,50.18600082
2016/7/1 0:12,21.8,21.86666667,21.33333333,21.46666667,12.73247986,275.875,48.86700058
2016/7/1 0:12,21.33333333,21.4,21.2,21.2,12.57431437,228.28,47.54899979
2016/7/1 0:12,21.2,21.2,20.93333333,20.93333333,12.41614685,274.895,46.88949966
2016/7/1 0:12,20.8,21.06666667,20.8,21,12.45568949,276.095,46.66999817
2016/7/1 0:12,21.06666667,21.06666667,20.8,20.93333333,12.41614685,227.48,45.79100037
2016/7/1 0:12,21,21.2,20.93333333,21.13333333,12.53477376,214.175,45.35200119
2016/7/1 0:12,21.13333333,21.2,20.8,20.86666667,12.37660421,454.875,44.69250107
2016/7/1 0:12,20.8,20.86666667,20.66666667,20.86666667,12.37660421,220.57,43.81349945
2016/7/1 0:12,20.93333333,21.13333333,20.93333333,21.06666667,12.4952301,323.915,43.59400177
2016/7/1 0:12,21,21,20.46666667,20.46666667,12.13935343,248.4,43.15399933
2016/7/1 0:12,20.46666667,20.6,20.26666667,20.6,12.2184377,260.495,42.71500015
2016/7/1 0:12,20.6,20.66666667,20.46666667,20.46666667,12.13935343,248.255,42.27500153
2016/7/1 0:12,20.46666667,20.46666667,20.46666667,20.46666667,12.13935343,0,42.49499893
2016/7/1 0:12,20.66666667,20.93333333,20.6,20.93333333,12.41614685,329.715,43.37400055
2016/7/1 0:12,20.66666667,20.8,20.6,20.66666667,12.25797933,194.58,45.57099915
2016/7/1 0:12,20.8,21.06666667,20.8,21,12.45568949,126.03,47.54850006
2016/7/1 0:12,21,21.2,20.86666667,21.13333333,12.53477376,164.6,49.74599838
2016/7/1 0:13,21.13333333,21.26666667,21,21.26666667,12.61385498,122.415,50.625
2016/7/1 0:13,21.26666667,21.26666667,21.26666667,21.26666667,12.61385498,0,50.8445015
2016/7/1 0:13,21.26666667,21.26666667,21.26666667,21.26666667,12.61385498,0,46.45000076
2016/7/1 0:13,21.26666667,21.26666667,21.26666667,21.26666667,12.61385498,0,42.71500015
2016/7/1 0:13,21.26666667,21.26666667,21.26666667,21.26666667,12.61385498,0,43.15449905
2016/7/1 0:13,21.66666667,21.8,21.6,21.66666667,12.85111186,176.57,43.15449905
2016/7/1 0:13,21.93333333,22,21.46666667,21.6,12.81156921,295.39,42.71500015
2016/7/1 0:13,21.53333333,21.53333333,21.06666667,21.13333333,12.53477376,162.105,41.39599991
2016/7/1 0:13,21,21.2,20.86666667,21,12.45568949,197.365,41.39599991
2016/7/1 0:13,21.06666667,21.13333333,20.66666667,20.93333333,12.41614685,200.51,40.95700073
2016/7/1 0:13,20.93333333,20.93333333,20.93333333,20.93333333,12.41614685,0,40.51800156
2016/7/1 0:13,20.86666667,20.93333333,20.53333333,20.66666667,12.25797933,208.79,36.7820015
2016/7/1 0:13,20.8,20.8,20.6,20.8,12.33706156,229.3,34.14550018
2016/7/1 0:13,20.66666667,20.73333333,20.46666667,20.6,12.2184377,220.875,34.3655014
2016/7/1 0:13,20.33333333,20.6,20.33333333,20.4,12.09981283,247.26,34.36500168
2016/7/1 0:13,20.2,20.26666667,19.93333333,20.06666667,11.90210063,294.885,34.14550018
2016/7/1 0:13,20.06666667,20.46666667,20.06666667,20.33333333,12.06026917,310.005,34.80500031
2016/7/1 0:13,20.13333333,20.2,19.93333333,20,11.86256104,304.665,35.0245018
2016/7/1 0:13,20.06666667,20.26666667,19.96666667,20.26666667,12.0207255,250.59,35.24399948
2016/7/1 0:13,20.06666667,20.2,19.86666667,19.9,11.80324707,306.77,35.9034996
2016/7/1 0:13,19.86666667,19.93333333,19.73333333,19.83333333,11.76370544,198.485,36.7820015
2016/7/1 0:13,19.76666667,19.8,19.6,19.63333333,11.64508158,249.265,38.1004982
2016/7/1 0:13,19.66666667,19.66666667,19.2,19.3,11.44737142,277.525,39.85850143
2016/7/1 0:13,19.03333333,19.2,18.93333333,19.1,11.32874451,344.22,39.41899872
2016/7/1 0:13,19.13333333,19.13333333,18.9,19.03333333,11.28920186,326.825,38.54000092
2016/7/1 0:13,19.06666667,19.73333333,19.03333333,19.7,11.68461914,405.635,40.07799911
2016/7/1 0:13,19.96666667,20,19.83333333,19.83333333,11.76370544,323.265,41.39599991
2016/7/1 0:13,19.7,20.06666667,19.66666667,19.76666667,11.72416382,195.91,42.05550003
2016/7/1 0:13,20.06666667,20.06666667,19.76666667,19.76666667,11.72416382,250.51,41.83599854
2016/7/1 0:13,19.8,19.9,19.63333333,19.83333333,11.76370544,163.815,41.17649841
2016/7/1 0:13,19.76666667,19.83333333,19.63333333,19.76666667,11.72416382,112.125,39.85850143
2016/7/1 0:13,19.76666667,19.76666667,19.76666667,19.76666667,11.72416382,0,39.63899994
2016/7/1 0:13,20,20,19.8,19.93333333,11.82301839,228.215,39.19900131
2016/7/1 0:13,19.8,19.86666667,19.53333333,19.76666667,11.72416382,158.7,38.31999969
2016/7/1 0:13,19.56666667,19.93333333,19.56666667,19.83333333,11.76370544,252.38,38.1004982
2016/7/1 0:13,19.93333333,20.06666667,19.73333333,19.86666667,11.78347575,257.18,37.44100189
2016/7/1 0:13,19.76666667,19.86666667,19.36666667,19.4,11.50668335,238.825,37.6609993
2016/7/1 0:13,19.66666667,19.73333333,19.4,19.56666667,11.60553996,181.48,37.44100189
2016/7/1 0:13,19.53333333,19.66666667,19.46666667,19.66666667,11.66485087,118.28,37.0019989
2016/7/1 0:13,19.43333333,19.53333333,19.2,19.23333333,11.40782776,232.445,37.0019989
2016/7/1 0:13,19.3,19.36666667,19.13333333,19.16666667,11.36828613,193.42,36.56200027
2016/7/1 0:13,19,19.06666667,18.63333333,18.7,11.09149475,298.58,36.1230011
2016/7/1 0:13,18.7,18.86666667,18.7,18.83333333,11.17057597,217.05,36.1230011
2016/7/1 0:13,18.8,18.83333333,18.6,18.7,11.09149475,172.385,36.1230011
2016/7/1 0:13,18.83333333,18.9,18.4,18.5,10.97286682,238.535,37.2215004
2016/7/1 0:13,18.76666667,19.06666667,18.73333333,19,11.26943156,299.39,39.63850021
2016/7/1 0:13,19,19.16666667,19,19.1,11.32874451,258.66,41.39649963
2016/7/1 0:13,18.93333333,19,18.8,18.9,11.21011759,194.735,43.81349945
2016/7/1 0:13,18.93333333,19.16666667,18.7,18.7,11.09149475,218.55,45.57099915
2016/7/1 0:13,18.66666667,18.76666667,18.56666667,18.56666667,11.0124115,276.895,44.91249847
2016/7/1 0:13,18.56666667,18.7,18.46666667,18.5,10.97286682,251.12,44.47249985
2016/7/1 0:13,18.46666667,18.6,17.96666667,17.96666667,10.6565328,345.875,46.01100159
2016/7/1 0:13,18,18.43333333,17.96666667,18.3,10.85424296,276.765,47.32899857
2016/7/1 0:13,18.3,18.4,17.96666667,18.03333333,10.6960734,242.355,46.88949966
2016/7/1 0:13,18.3,18.46666667,18.26666667,18.26666667,10.83447266,662.925,45.35200119
2016/7/1 0:13,18.46666667,18.5,18.23333333,18.23333333,10.81469727,245.1,44.03300095
2016/7/1 0:13,18.73333333,18.8,18.3,18.4,10.91355794,293.49,42.49499893
2016/7/1 0:13,18.4,18.46666667,18.06666667,18.46666667,10.95309753,289.555,41.61600113
2016/7/1 0:13,18.66666667,19.06666667,18.66666667,18.93333333,11.22989197,418.055,40.95700073
2016/7/1 0:13,18.93333333,18.93333333,18.93333333,18.93333333,11.22989197,0,40.51800156
2016/7/1 0:14,19.6,19.63333333,19.4,19.53333333,11.58576864,356.905,40.07799911
2016/7/1 0:14,19.26666667,19.33333333,18.76666667,18.83333333,11.17057597,206.365,39.63899994
2016/7/1 0:14,19,19.4,19,19.36666667,11.56881714,181.05,39.19900131
2016/7/1 0:14,19.1,19.3,19.03333333,19.03333333,11.36969503,180.19,38.75999832
2016/7/1 0:14,18.83333333,18.96666667,18.53333333,18.7,11.170578,252.19,38.54000092
2016/7/1 0:14,18.7,18.7,17.5,17.56666667,10.49357402,455.31,38.31999969
2016/7/1 0:14,17.56666667,17.96666667,17.43333333,17.8,10.63295695,313.8,38.1004982
2016/7/1 0:14,17.9,17.9,17.36666667,17.76666667,10.6130483,327.465,38.1004982
2016/7/1 0:14,18.03333333,18.06666667,17.53333333,17.63333333,10.5333964,276.325,38.97949982
2016/7/1 0:14,17.76666667,17.76666667,17.46666667,17.56666667,10.49357402,256.13,41.39649963
2016/7/1 0:14,17.76666667,18.06666667,17.73333333,18.06666667,10.79225159,244.45,43.37400055
2016/7/1 0:14,17.8,17.86666667,17.56666667,17.66666667,10.55330709,251.94,43.59400177
2016/7/1 0:14,17.56666667,17.66666667,17.43333333,17.6,10.5134847,266.24,44.25299835
2016/7/1 0:14,17.5,17.53333333,17.13333333,17.33333333,10.35419006,260.995,42.05550003
2016/7/1 0:14,17.2,17.23333333,16.66666667,16.66666667,9.955950927,455.785,41.61600113
2016/7/1 0:14,16.73333333,16.86666667,16.36666667,16.53333333,9.8763031,474.125,46.45000076
2016/7/1 0:14,16.8,17.3,16.8,17.13333333,10.23471883,345.86,46.01050186
2016/7/1 0:14,17.33333333,17.53333333,16.9,16.93333333,10.1152476,363.64,45.35150146
2016/7/1 0:14,16.96666667,17.36666667,16.93333333,17.2,10.2745402,274.71,44.47299957
2016/7/1 0:14,17.43333333,17.5,17.33333333,17.4,10.39401449,213.83,43.59400177
2016/7/1 0:14,17.43333333,17.6,17.3,17.56666667,10.49357402,181.9,42.71500015
2016/7/1 0:14,17.6,17.63333333,17.43333333,17.43333333,10.41392721,283.155,41.83599854
2016/7/1 0:14,17.53333333,17.63333333,17.46666667,17.56666667,10.49357402,298.525,41.61600113
2016/7/1 0:14,17.83333333,18.03333333,17.56666667,17.7,10.57322083,426.6,41.17649841
2016/7/1 0:14,17.36666667,17.43333333,17,17.13333333,10.23471883,229,40.51800156
2016/7/1 0:14,17.13333333,17.16666667,16.96666667,17,10.15506999,214.23,40.07799911
2016/7/1 0:14,17,17,17,17,10.15506999,0,39.19900131
2016/7/1 0:14,17.23333333,18,17.2,18,10.75242716,344.7,38.75999832
2016/7/1 0:14,17.46666667,17.86666667,17.46666667,17.8,10.63295695,215.525,38.31999969
2016/7/1 0:14,17.83333333,17.93333333,17.6,17.86666667,10.67277934,130.335,37.88100052
